instance_label,boundary_name,boundary_class,nucleus_name,boundary_area_px,local_centroid_x,local_centroid_y,wsi_centroid_x,wsi_centroid_y,nucleus_wsi_x,nucleus_wsi_y,stroma_overlap_px,stroma_overlap_fraction
"1","T7_ClearCellBoundary_002","GT Clear cell boundary","T7_Nucleus_004","5948.0","374.9","96.3","38932.9","45787.3","38924.0","45822.0","0.0","0.0000"
"2","T7_ClearCellBoundary_003","GT Clear cell boundary","T7_Nucleus_002","7018.0","109.6","104.9","38667.6","45795.9","38674.5","45810.0","0.0","0.0000"
"3","T7_ClearCellBoundary_004","GT Clear cell boundary","T7_Nucleus_003","6773.0","238.9","117.6","38796.9","45808.6","38820.5","45811.5","0.0","0.0000"
"4","T7_ClearCellBoundary_005","GT Clear cell boundary","T7_Nucleus_005","4821.0","296.3","155.1","38854.3","45846.1","38867.0","45837.5","0.0","0.0000"
"5","T7_ClearCellBoundary_006","GT Clear cell boundary","T7_Nucleus_007","3738.5","144.8","160.5","38702.8","45851.5","38701.0","45858.0","0.0","0.0000"
"6","T7_ClearCellBoundary_007","GT Clear cell boundary","T7_Nucleus_008","1971.0","76.8","166.4","38634.8","45857.4","38658.0","45864.5","0.0","0.0000"
"7","T7_ClearCellBoundary_008","GT Clear cell boundary","T7_Nucleus_006","15647.5","387.5","205.3","38945.5","45896.3","38947.0","45847.5","0.0","0.0000"
"8","T7_ClearCellBoundary_009","GT Clear cell boundary","T7_Nucleus_009","2257.5","34.3","206.5","38592.3","45897.5","38612.5","45891.5","0.0","0.0000"
"9","T7_ClearCellBoundary_010","GT Clear cell boundary","T7_Nucleus_011","4235.5","145.5","222.1","38703.5","45913.1","38690.5","45902.5","0.0","0.0000"
"10","T7_ClearCellBoundary_011","GT Clear cell boundary","T7_Nucleus_010","7208.0","271.5","224.7","38829.5","45915.7","38863.0","45894.5","0.0","0.0000"
"11","T7_ClearCellBoundary_012","GT Clear cell boundary","T7_Nucleus_013","4980.0","103.9","246.2","38661.9","45937.2","38669.0","45916.0","0.0","0.0000"
"12","T7_ClearCellBoundary_014","GT Clear cell boundary","T7_Nucleus_014","2618.0","58.2","255.2","38616.2","45946.2","38617.0","45927.0","0.0","0.0000"
"13","T7_CompactCellBoundary_001","GT Compact cell boundary","T7_Nucleus_015","924.0","13.0","290.0","38571.0","45981.0","38566.0","45978.0","0.0","0.0000"
"14","T7_CompactCellBoundary_002","GT Compact cell boundary","T7_Nucleus_016","1787.5","92.9","310.4","38650.9","46001.4","38647.0","46002.5","0.0","0.0000"
"15","T7_ClearCellBoundary_016","GT Clear cell boundary","T7_Nucleus_018","11411.3","168.1","361.2","38726.1","46052.2","38757.0","46052.5","0.0","0.0000"
"16","T7_ClearCellBoundary_017","GT Clear cell boundary","T7_Nucleus_019","5060.0","444.6","386.4","39002.6","46077.4","39031.5","46077.5","0.0","0.0000"
"17","T7_ClearCellBoundary_018","GT Clear cell boundary","T7_Nucleus_020","4629.0","240.5","400.9","38798.5","46091.9","38790.5","46106.5","0.0","0.0000"
"18","T7_ClearCellBoundary_019","GT Clear cell boundary","T7_Nucleus_021","10018.8","101.2","476.3","38659.2","46167.3","38647.0","46166.0","0.0","0.0000"
"19","T7_ClearCellBoundary_020","GT Clear cell boundary","T7_Nucleus_024","3177.0","260.0","483.0","38818.0","46174.0","38801.5","46190.0","0.0","0.0000"
"20","T7_ClearCellBoundary_021","GT Clear cell boundary","T7_Nucleus_023","2513.5","7.0","493.7","38565.0","46184.7","38579.0","46190.0","0.0","0.0000"
"21","T7_ClearCellBoundary_022","GT Clear cell boundary","T7_Nucleus_022","6339.5","394.3","498.8","38952.3","46189.8","38973.5","46170.5","0.0","0.0000"
