instance_label,boundary_name,boundary_class,nucleus_name,boundary_area_px,local_centroid_x,local_centroid_y,wsi_centroid_x,wsi_centroid_y,nucleus_wsi_x,nucleus_wsi_y,stroma_overlap_px,stroma_overlap_fraction
"1","T19_ClearCellBoundary_002","GT Clear cell boundary","T19_Nucleus_003","3820.0","115.0","7.7","36625.0","44674.7","36642.0","44713.0","0.0","0.0000"
"2","T19_ClearCellBoundary_003","GT Clear cell boundary","T19_Nucleus_002","4285.8","462.0","16.0","36972.0","44683.0","36960.5","44683.0","0.0","0.0000"
"3","T19_ClearCellBoundary_004","GT Clear cell boundary","T19_Nucleus_006","8588.6","210.4","39.1","36720.4","44706.1","36748.0","44746.0","0.0","0.0000"
"4","T19_ClearCellBoundary_005","GT Clear cell boundary","T19_Nucleus_004","8165.3","335.0","39.3","36845.0","44706.3","36813.0","44720.0","0.0","0.0000"
"5","T19_ClearCellBoundary_006","GT Clear cell boundary","T19_Nucleus_007","10778.0","68.3","66.9","36578.3","44733.9","36617.5","44772.0","0.0","0.0000"
"6","T19_ClearCellBoundary_007","GT Clear cell boundary","T19_Nucleus_005","4605.0","419.5","67.3","36929.5","44734.3","36936.0","44721.0","0.0","0.0000"
"7","T19_ClearCellBoundary_008","GT Clear cell boundary","T19_Nucleus_008","5597.0","205.1","119.7","36715.1","44786.7","36730.0","44779.0","0.0","0.0000"
"8","T19_ClearCellBoundary_009","GT Clear cell boundary","T19_Nucleus_009","6246.5","64.4","145.0","36574.4","44812.0","36620.5","44802.0","0.0","0.0000"
"9","T19_ClearCellBoundary_010","GT Clear cell boundary","T19_Nucleus_010","5430.0","392.8","147.5","36902.8","44814.5","36886.5","44836.0","0.0","0.0000"
"10","T19_ClearCellBoundary_011","GT Clear cell boundary","T19_Nucleus_011","5113.5","306.6","158.1","36816.6","44825.1","36849.5","44840.0","0.0","0.0000"
"11","T19_ClearCellBoundary_012","GT Clear cell boundary","T19_Nucleus_013","9624.5","202.3","191.6","36712.3","44858.6","36683.5","44882.5","0.0","0.0000"
"12","T19_ClearCellBoundary_013","GT Clear cell boundary","T19_Nucleus_012","3831.7","399.7","196.8","36909.7","44863.8","36883.5","44870.5","0.0","0.0000"
"13","T19_CompactCellBoundary_001","GT Compact cell boundary","T19_Nucleus_014","1051.5","424.5","225.4","36934.5","44892.4","36927.5","44889.5","0.0","0.0000"
"14","T19_ClearCellBoundary_014","GT Clear cell boundary","T19_Nucleus_015","3875.5","451.1","238.5","36961.1","44905.5","36937.5","44948.0","0.0","0.0000"
"15","T19_ClearCellBoundary_015","GT Clear cell boundary","T19_Nucleus_016","3787.0","185.5","266.0","36695.5","44933.0","36679.0","44949.0","0.0","0.0000"
"16","T19_ClearCellBoundary_016","GT Clear cell boundary","T19_Nucleus_017","10345.3","330.9","310.5","36840.9","44977.5","36854.5","44952.0","0.0","0.0000"
"17","T19_ClearCellBoundary_017","GT Clear cell boundary","T19_Nucleus_018","11651.0","194.6","361.5","36704.6","45028.5","36679.5","45013.0","0.0","0.0000"
"18","T19_ClearCellBoundary_018","GT Clear cell boundary","T19_Nucleus_019","10183.5","89.6","394.9","36599.6","45061.9","36646.0","45049.5","0.0","0.0000"
"19","T19_ClearCellBoundary_019","GT Clear cell boundary","T19_Nucleus_021","5395.5","334.2","422.2","36844.2","45089.2","36846.5","45121.0","0.0","0.0000"
"20","T19_ClearCellBoundary_020","GT Clear cell boundary","T19_Nucleus_020","7105.1","413.9","448.8","36923.9","45115.8","36942.5","45112.5","0.0","0.0000"
"21","T19_ClearCellBoundary_021","GT Clear cell boundary","T19_Nucleus_022","2956.5","205.4","480.3","36715.4","45147.3","36718.5","45166.5","0.0","0.0000"
"22","T19_ClearCellBoundary_022","GT Clear cell boundary","T19_Nucleus_023","3578.0","450.1","496.0","36960.1","45163.0","36938.5","45168.0","0.0","0.0000"
"23","T19_ClearCellBoundary_023","GT Clear cell boundary","T19_Nucleus_024","3071.5","10.9","498.3","36520.9","45165.3","36516.5","45173.5","0.0","0.0000"
