instance_label,boundary_name,boundary_class,nucleus_name,boundary_area_px,local_centroid_x,local_centroid_y,wsi_centroid_x,wsi_centroid_y,nucleus_wsi_x,nucleus_wsi_y,stroma_overlap_px,stroma_overlap_fraction
"1","T15_ClearCellBoundary_001","GT Clear cell boundary","T15_Nucleus_001","7526.8","413.0","46.0","37947.0","46249.0","37995.5","46271.5","6.0","0.0008"
"2","T15_ClearCellBoundary_002","GT Clear cell boundary","T15_Nucleus_002","4063.5","499.4","50.3","38033.4","46253.3","37980.5","46304.5","0.0","0.0000"
"3","T15_ClearCellBoundary_003","GT Clear cell boundary","T15_Nucleus_005","3968.0","55.3","93.0","37589.3","46296.0","37590.5","46319.5","0.0","0.0000"
"4","T15_ClearCellBoundary_004","GT Clear cell boundary","T15_Nucleus_004","1219.5","4.2","100.7","37538.2","46303.7","37537.0","46312.0","0.0","0.0000"
"5","T15_ClearCellBoundary_005","GT Clear cell boundary","T15_Nucleus_008","11606.5","356.7","109.7","37890.7","46312.7","37893.0","46364.0","19.0","0.0016"
"6","T15_ClearCellBoundary_006","GT Clear cell boundary","T15_Nucleus_003","2785.3","499.8","118.1","38033.8","46321.1","38037.0","46305.5","0.0","0.0000"
"7","T15_ClearCellBoundary_007","GT Clear cell boundary","T15_Nucleus_006","4658.5","172.2","132.6","37706.2","46335.6","37679.5","46340.5","0.0","0.0000"
"8","T15_ClearCellBoundary_008","GT Clear cell boundary","T15_Nucleus_009","4896.0","292.3","146.8","37826.3","46349.8","37847.5","46372.0","0.0","0.0000"
"9","T15_ClearCellBoundary_009","GT Clear cell boundary","T15_Nucleus_007","3978.9","22.6","164.4","37556.6","46367.4","37570.0","46350.5","1.5","0.0004"
"10","T15_ClearCellBoundary_010","GT Clear cell boundary","T15_Nucleus_010","3599.0","96.5","165.5","37630.5","46368.5","37630.5","46388.0","0.0","0.0000"
"11","T15_ClearCellBoundary_011","GT Clear cell boundary","T15_Nucleus_011","9858.7","469.3","195.3","38003.3","46398.3","37970.5","46389.0","0.0","0.0000"
"12","T15_ClearCellBoundary_012","GT Clear cell boundary","T15_Nucleus_013","5851.5","273.9","203.5","37807.9","46406.5","37813.0","46401.0","0.0","0.0000"
"13","T15_CompactCellBoundary_001","GT Compact cell boundary","T15_Nucleus_012","2521.0","48.0","210.7","37582.0","46413.7","37588.5","46396.0","14.5","0.0058"
"14","T15_ClearCellBoundary_013","GT Clear cell boundary","T15_Nucleus_014","7240.0","139.2","226.1","37673.2","46429.1","37649.5","46428.0","0.0","0.0000"
"15","T15_CompactCellBoundary_002","GT Compact cell boundary","T15_Nucleus_015","3214.5","60.4","257.6","37594.4","46460.6","37605.5","46443.0","0.0","0.0000"
"16","T15_ClearCellBoundary_015","GT Clear cell boundary","T15_Nucleus_017","5693.5","144.8","321.2","37678.8","46524.2","37676.5","46487.5","0.0","0.0000"
"17","T15_ClearCellBoundary_016","GT Clear cell boundary","T15_Nucleus_018","8138.5","301.4","351.4","37835.4","46554.4","37876.0","46529.0","0.0","0.0000"
"18","T15_ClearCellBoundary_017","GT Clear cell boundary","T15_Nucleus_019","18332.3","446.2","359.2","37980.2","46562.2","38026.0","46576.0","0.0","0.0000"
"19","T15_CompactCellBoundary_003","GT Compact cell boundary","T15_Nucleus_020","2004.0","141.5","392.4","37675.5","46595.4","37676.5","46582.5","0.0","0.0000"
"20","T15_CompactCellBoundary_004","GT Compact cell boundary","T15_Nucleus_021","1732.5","18.9","398.9","37552.9","46601.9","37542.0","46605.5","0.0","0.0000"
"21","T15_CompactCellBoundary_005","GT Compact cell boundary","T15_Nucleus_022","1146.0","485.7","446.5","38019.7","46649.5","38023.0","46646.0","0.0","0.0000"
"22","T15_CompactCellBoundary_006","GT Compact cell boundary","T15_Nucleus_023","1684.0","175.0","473.1","37709.0","46676.1","37700.0","46672.5","0.0","0.0000"
"23","T15_ClearCellBoundary_018","GT Clear cell boundary","T15_Nucleus_024","9476.9","386.5","473.9","37920.5","46676.9","37890.5","46674.0","0.0","0.0000"
