instance_label,boundary_name,boundary_class,nucleus_name,boundary_area_px,local_centroid_x,local_centroid_y,wsi_centroid_x,wsi_centroid_y,nucleus_wsi_x,nucleus_wsi_y,stroma_overlap_px,stroma_overlap_fraction
"1","P2_ClearCellBoundary_020","GT Clear cell boundary","P2_Nucleus_021","6031.1","350.1","11.2","38908.1","43148.2","38913.5","43137.5","0.0","0.0000"
"2","T2_ClearCellBoundary_001","GT Clear cell boundary","T2_Nucleus_002","9496.5","440.4","78.4","38998.4","43215.4","39008.0","43213.0","0.0","0.0000"
"3","T2_CompactCellBoundary_001","GT Compact cell boundary","T2_Nucleus_003","3462.0","354.8","80.6","38912.8","43217.6","38912.5","43216.5","0.0","0.0000"
"4","T2_ClearCellBoundary_002","GT Clear cell boundary","T2_Nucleus_001","14436.0","189.0","108.7","38747.0","43245.7","38745.5","43205.0","0.0","0.0000"
"5","T2_CompactCellBoundary_002","GT Compact cell boundary","T2_Nucleus_005","1402.5","1.8","122.7","38559.8","43259.7","38564.0","43265.5","0.0","0.0000"
"6","T2_ClearCellBoundary_003","GT Clear cell boundary","T2_Nucleus_004","3454.0","480.9","129.2","39038.9","43266.2","39028.5","43260.0","0.0","0.0000"
"7","T2_ClearCellBoundary_004","GT Clear cell boundary","T2_Nucleus_006","4968.0","456.7","187.8","39014.7","43324.8","39026.0","43326.0","0.0","0.0000"
"8","T2_ClearCellBoundary_005","GT Clear cell boundary","T2_Nucleus_007","12181.5","196.5","265.6","38754.5","43402.6","38781.5","43406.0","0.0","0.0000"
"9","T2_ClearCellBoundary_006","GT Clear cell boundary","T2_Nucleus_008","4164.5","465.4","266.3","39023.4","43403.3","39029.0","43416.5","0.0","0.0000"
"10","T2_ClearCellBoundary_007","GT Clear cell boundary","T2_Nucleus_010","6408.0","449.6","340.6","39007.6","43477.6","39017.0","43471.5","0.0","0.0000"
"11","T2_ClearCellBoundary_008","GT Clear cell boundary","T2_Nucleus_009","6281.5","183.5","349.8","38741.5","43486.8","38756.0","43461.5","0.0","0.0000"
"12","T2_ClearCellBoundary_010","GT Clear cell boundary","T2_Nucleus_011","2825.5","353.3","361.5","38911.3","43498.5","38932.5","43492.5","0.0","0.0000"
"13","T2_ClearCellBoundary_011","GT Clear cell boundary","T2_Nucleus_012","5769.3","30.2","366.5","38588.2","43503.5","38565.0","43537.5","0.0","0.0000"
"14","T2_ClearCellBoundary_012","GT Clear cell boundary","T2_Nucleus_013","4776.0","382.4","408.5","38940.4","43545.5","38930.5","43567.5","0.0","0.0000"
"15","T2_ClearCellBoundary_014","GT Clear cell boundary","T2_Nucleus_016","4818.8","294.7","457.6","38852.7","43594.6","38838.0","43608.0","0.0","0.0000"
"16","T2_ClearCellBoundary_015","GT Clear cell boundary","T2_Nucleus_015","3784.5","231.3","474.5","38789.3","43611.5","38802.0","43606.0","0.0","0.0000"
"17","T2_ClearCellBoundary_016","GT Clear cell boundary","T2_Nucleus_014","4387.5","381.7","478.6","38939.7","43615.6","38964.0","43597.0","0.0","0.0000"
"18","T2_ClearCellBoundary_017","GT Clear cell boundary","T2_Nucleus_017","1834.0","303.5","511.9","38861.5","43648.9","38887.5","43633.5","48.5","0.0264"
