instance_label,boundary_name,boundary_class,nucleus_name,boundary_area_px,local_centroid_x,local_centroid_y,wsi_centroid_x,wsi_centroid_y,nucleus_wsi_x,nucleus_wsi_y,stroma_overlap_px,stroma_overlap_fraction
"1","yolo_T34_ClearCellBoundary_001","GT Clear cell boundary","yolo_T34_Nucleus_001","11450.5","284.9","40.4","36156.9","45460.4","36173.5","45449.2","0.0","0.0000"
"2","yolo_T34_ClearCellBoundary_002","GT Clear cell boundary","yolo_T34_Nucleus_002","3270.0","174.5","70.7","36046.5","45490.7","36037.0","45510.0","0.0","0.0000"
"3","yolo_T34_ClearCellBoundary_003","GT Clear cell boundary","yolo_T34_Nucleus_003","4011.0","57.4","111.8","35929.4","45531.8","35920.4","45533.1","0.0","0.0000"
"4","yolo_T34_ClearCellBoundary_004","GT Clear cell boundary","yolo_T34_Nucleus_004","9491.8","362.9","142.5","36234.9","45562.5","36216.6","45544.8","0.0","0.0000"
"5","yolo_T34_ClearCellBoundary_005","GT Clear cell boundary","yolo_T34_Nucleus_005","3539.5","474.1","142.6","36346.1","45562.6","36354.9","45564.2","0.0","0.0000"
"6","yolo_T34_ClearCellBoundary_006","GT Clear cell boundary","yolo_T34_Nucleus_006","1189.5","427.0","154.6","36299.0","45574.6","36294.6","45569.5","0.0","0.0000"
"7","yolo_T34_ClearCellBoundary_007","GT Clear cell boundary","yolo_T34_Nucleus_007","2225.0","405.7","193.6","36277.7","45613.6","36284.4","45635.3","0.0","0.0000"
"8","yolo_T33_ClearCellBoundary_009","GT Clear cell boundary","yolo_T33_Nucleus_009","10853.8","30.5","216.0","35902.5","45636.0","35873.0","45646.5","130.7","0.0120"
"9","yolo_T34_ClearCellBoundary_008","GT Clear cell boundary","yolo_T34_Nucleus_009","6420.0","222.4","247.8","36094.4","45667.8","36139.0","45659.5","0.0","0.0000"
"10","yolo_T34_ClearCellBoundary_009","GT Clear cell boundary","yolo_T34_Nucleus_008","6711.0","366.5","248.3","36238.5","45668.3","36240.9","45648.4","0.0","0.0000"
"11","yolo_T34_ClearCellBoundary_010","GT Clear cell boundary","yolo_T34_Nucleus_010","3609.5","418.3","295.6","36290.3","45715.6","36281.9","45719.2","0.0","0.0000"
"12","yolo_T34_ClearCellBoundary_011","GT Clear cell boundary","yolo_T34_Nucleus_011","3212.5","205.6","313.9","36077.6","45733.9","36056.2","45759.4","0.0","0.0000"
"13","yolo_T34_ClearCellBoundary_012","GT Clear cell boundary","yolo_T34_Nucleus_014","6926.5","249.6","341.0","36121.6","45761.0","36081.1","45775.9","0.0","0.0000"
"14","yolo_T34_ClearCellBoundary_013","GT Clear cell boundary","yolo_T34_Nucleus_013","6339.0","130.6","364.4","36002.6","45784.4","36026.3","45771.2","0.0","0.0000"
"15","yolo_T34_ClearCellBoundary_014","GT Clear cell boundary","yolo_T34_Nucleus_012","12148.4","403.6","404.8","36275.6","45824.8","36279.5","45768.4","0.0","0.0000"
"16","yolo_T34_ClearCellBoundary_015","GT Clear cell boundary","yolo_T34_Nucleus_015","11994.0","271.6","488.2","36143.6","45908.2","36142.1","45883.0","0.0","0.0000"
"17","yolo_T34_ClearCellBoundary_016","GT Clear cell boundary","yolo_T34_Nucleus_016","3033.4","19.2","495.6","35891.2","45915.6","35912.8","45905.8","0.0","0.0000"
